mgi_symbol,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches
Zfyve9,18814.0,True,1861.0,31.743055555555557,3344.45639759969,0.950545776556909,1
Inpp5j,59894.0,True,1948.0,107.05208333333333,27851.310866724732,1.182270047988866,3
Ptpn13,26114.0,True,513.0,7.9375,1814.8950348432054,1.7974413417562387,5
Pla2g3,2921.0,True,2234.5,3.8055555555555554,491.8505613627565,0.8270517430733403,2
Exph5,5787.0,True,1887.0,6.368055555555555,1033.271728610143,1.318108066009607,4
Slc41a2,43465.0,True,2438.0,24.520833333333332,3412.1528745644596,1.083270862242049,2
2700049A03Rik,29902.0,True,2000.5,10.944444444444445,1357.237320944638,1.3229128689934615,4
Chst11,23486.0,True,2015.5,17.75347222222222,3463.4198485288425,1.2689745397779097,4
Pik3ip1,168237.0,True,1813.5,220.51736111111111,30991.65823412698,1.0518873218177076,2
Zyg11b,239648.0,True,2426.0,204.81597222222223,56517.42594608981,1.2811808547252375,5
Tiparp,49687.0,True,1102.0,33.888888888888886,8385.653116531164,1.479290765946061,4
Lrrn1,232877.0,True,196.5,68.48611111111111,13370.306426635696,2.169753583337934,6
Cd300a,6428.0,True,2646.5,7.368055555555555,1150.999951606659,1.2616902953684586,4
Fras1,59257.0,True,351.0,31.743055555555557,9962.546989934184,2.107094739369254,5
Neurod1,53997.0,True,370.5,20.23611111111111,5161.832559039877,2.195197849699698,6
Gns,246456.0,True,2593.0,281.7361111111111,79613.37959736743,1.1137590007813525,3
Tmx4,997346.0,True,2308.0,1373.5555555555557,1053387.972512582,1.2285708765652852,5
Cnot6l,35419.0,True,2085.0,30.104166666666668,5088.908972125436,1.332662013933809,5
Nostrin,2696.0,True,1510.0,1.7013888888888888,90.16139179248935,1.1885173913614857,3
Mast4,47094.0,True,1933.0,49.00347222222222,8758.51915166473,1.2287381712044974,4
Pcdh11x,25729.0,True,1380.0,40.010416666666664,18026.205466027877,1.7240114992857043,5
Tmub2,245465.0,True,1894.0,218.51736111111111,42831.9927289005,1.0121399469774606,1
BC030867,601.0,True,2502.5,1.4583333333333333,216.32578397212544,0.6745921135463065,2
B3galt1,152673.0,True,969.0,124.73958333333333,47111.93543118467,1.6885284475597888,6
Cpne7,340612.0,True,416.0,316.25694444444446,256103.61319202476,2.3070330172823783,6
Zfp661,27533.0,True,699.5,20.694444444444443,5305.334881920247,1.8663386387472858,6
Scn7a,8175.0,True,1427.0,20.62152777777778,4694.43814121177,1.0951858574218158,3
Grip1,64480.0,True,1219.0,42.611111111111114,11732.656600851722,1.3572707454147697,4
Nrip3,51480.0,True,1810.0,143.38888888888889,182237.42663569492,1.87874375144314,4
Tet3,68057.0,True,2494.0,24.52777777777778,3276.3267518389466,0.9611015943191074,1
Acot11,6175.0,True,2471.0,10.878472222222221,1324.288315427797,1.1468332968329065,3
Nudt19,161635.0,True,1844.0,226.62847222222223,39463.55138162988,1.1067556931039693,3
Cog3,69005.0,True,2248.0,47.19097222222222,8921.541799748355,1.3839058955210073,5
Filip1,3741.0,True,1998.0,1.2673611111111112,273.4300111304684,1.1544838425321462,4
Pip5k1c,330711.0,True,2283.0,143.53819444444446,29724.11003435927,1.1336583172703871,3
Ncaph,4300.0,True,2147.5,0.2569444444444444,19.01388888888889,1.2670518434858726,4
Sidt2,191989.0,True,1869.5,126.28125,35517.8056402439,1.3557019356958797,6
Pygo1,95749.0,True,2033.0,84.48958333333333,15625.728114111498,1.210448045378208,3
Tjp3,8247.0,True,1113.0,3.4305555555555554,665.312233836624,1.4535081924215465,5
Dhx8,108747.0,True,2392.0,62.704861111111114,14594.863809039873,1.5006499635596595,6
Arl4d,11625.0,True,1916.0,13.350694444444445,1547.1204873209447,1.0679184389296859,2
Zfr2,140656.0,True,1753.0,139.39236111111111,31114.62251984126,1.274025558531689,5
Dopey1,75468.0,True,2216.0,69.52777777777777,12871.685636856371,1.47358130018538,6
Parm1,97302.0,True,288.0,225.06597222222223,274241.38587640336,2.581787958096624,5
Foxn2,38697.0,True,2014.0,18.28125,3505.066964285714,1.3491151908130428,5
Zbtb7a,55408.0,True,1817.0,105.98263888888889,11219.46659649632,0.8850324273161473,1
Ncapd3,54192.0,True,1483.0,41.80902777777778,10519.611486159505,1.495302234859864,5
Nek11,10003.0,True,1496.0,16.10763888888889,3696.786282907472,1.138551009142853,2
Zc3h12b,19700.0,True,2133.0,37.857638888888886,7297.300220189703,1.4009858431354882,5
Rrp12,68531.0,True,1784.5,53.770833333333336,9865.201655052264,1.4284710267206016,6
Dhx57,201786.0,True,2149.5,68.05208333333333,17373.903201219513,1.2935597749171543,4
Zc4h2,196039.0,True,2071.0,63.28819444444444,9552.505504742547,1.1687326183320277,3
Eef2k,98071.0,True,1483.0,32.18402777777778,5291.781346786682,1.4344179652524245,5
Oma1,12708.0,True,2455.0,9.774305555555555,1585.903588366241,1.1916823558031642,3
Fam167a,168283.0,True,633.5,77.47569444444444,21322.250278261712,1.9109452902004127,6
Egln3,611.0,True,1424.0,1.7465277777777777,241.7369216995741,0.8663363037991331,1
Shc4,9532.0,True,1374.0,11.965277777777779,2758.0406020131627,1.470465259971409,5
Arhgap5,48023.0,True,1559.5,64.12152777777777,8677.277862466124,1.1163372185000149,2
Ints6,33483.0,True,1838.5,38.40625,6872.506859756097,1.2747580829966616,4
Zc3h12c,23361.0,True,2534.0,16.461805555555557,2837.4619507355783,1.2934382490393264,5
Tanc1,2421.0,True,1355.0,4.545138888888889,754.6669449283779,1.0149817957514233,1
Ppp1r32,15039.0,True,2078.5,9.559027777777779,1492.5749007936506,1.2853985923691422,4
Heatr5a,23842.0,True,2657.0,17.197916666666668,3444.5704486062714,1.111281070629792,3
Fam124a,50760.0,True,1305.5,17.42013888888889,4025.7775721060784,1.2242638457284538,2
Nkx6-1,4199.0,True,2509.0,0.59375,21.69849738675958,1.0230376789203122,2
Ano4,30945.0,True,2614.0,32.55902777777778,7152.783960027099,1.3162909834836627,5
Tubg1,178741.0,True,2762.0,175.30902777777777,27006.667235288423,0.8335963535660927,1
Chrnb4,4024.0,True,2146.0,2.670138888888889,364.18697977158337,1.1093348051482,3
Lars2,905927.0,True,96.0,999.8715277777778,1457044.3144478318,2.1994699004005556,5
Pdk3,62849.0,True,1581.5,101.82638888888889,20775.189266356952,1.3221498684851136,4
Neu3,8849.0,True,600.0,7.690972222222222,1682.9877927797136,1.303515470864755,3
Pcyt1b,163346.0,True,1228.0,58.37152777777778,14941.335353755325,1.545795816925023,6
Helq,41348.0,True,2593.0,33.822916666666664,6447.358776132404,1.024144215541391,2
Impg2,2535.0,True,2542.0,4.4375,650.5953832752614,1.0881006400705229,2
Tpbg,39799.0,True,2280.5,21.333333333333332,3581.5261324041808,1.3255497298961336,4
Raver2,9549.0,True,1851.0,12.552083333333334,2438.6174869337983,1.2101058496664585,3
Arx,4375.0,True,1311.0,2.0972222222222223,144.408633372048,1.0078160838934256,2
G2e3,21942.0,True,1500.0,14.180555555555555,2606.455090979481,1.313129471702393,4
Gdpd5,88158.0,True,2360.5,11.663194444444445,2183.917525648471,1.406339408677076,6
Uvrag,47344.0,True,2226.0,45.458333333333336,7915.824041811846,1.1833103704512884,3
Kcnh4,51532.0,True,2264.0,2.7743055555555554,249.94540021293068,1.4196560972692813,5
Nfkbiz,18405.0,True,517.0,51.4375,15626.727787456446,0.9593048394527054,1
Pdzrn3,331632.0,True,195.0,32.27777777777778,7116.124661246611,2.451319045831175,6
Pcsk7,80536.0,True,2298.0,44.951388888888886,8061.084736740226,1.5274970417677511,6
Crb2,3911.0,True,1690.0,1.3541666666666667,246.0483449477352,1.4028272629709997,4
Kank4,5771.0,True,1811.0,15.774305555555555,3025.9523688540457,0.9366419187917563,1
Tmem98,32747.0,True,2703.5,1.5868055555555556,114.21543505613627,1.2230747599798815,4
Sstr1,20990.0,True,2726.0,15.628472222222221,1398.3109635114208,0.9177388627889571,2
Abca17,1798.0,True,2634.0,0.4027777777777778,25.098528842431282,1.0592139019959135,3
Rabgap1,271114.0,True,2538.0,260.40972222222223,74863.90819783197,1.3553986642455964,5
Foxa1,251036.0,True,822.0,65.19791666666667,11270.542574041812,1.6090351757572954,5
Prdm8,8194.0,True,2348.0,10.378472222222221,1721.0653189121174,0.6707833441250582,1
Galm,1056.0,True,2600.0,2.6875,349.20513937282226,0.8006014738111533,1
Tab3,22639.0,True,806.0,18.069444444444443,4619.3052651955095,1.6162398599624221,5
Mbd3,128524.0,True,1705.0,42.00694444444444,3899.135840108401,0.93248932046538,1
Plk5,46747.0,True,2534.0,75.62847222222223,19817.244761420825,1.3979265163592103,5
Tgfbi,2394.0,True,1979.0,0.09722222222222222,1.697831978319783,1.0966960105658325,3
Reep6,11768.0,True,760.0,16.43402777777778,2371.347548877274,1.5562050280953341,5
Fbxl21,12269.0,True,1075.0,21.02777777777778,3418.277971351142,1.3144996048285527,3
Ntng2,56667.0,True,793.0,17.631944444444443,2571.2229481223385,1.8690432068604366,5
Prdm4,76262.0,True,2759.0,35.24652777777778,5254.959918215253,1.2028090233391022,4
Leng8,1454969.0,True,2414.0,494.97222222222223,346633.12117692607,1.410108020785015,5
Igfbpl1,90414.0,True,1208.5,0.19791666666666666,10.507730836236933,2.058232922489572,4
Pcdh17,140266.0,True,881.5,109.09722222222223,33849.356368563684,1.7129176311360907,6
Iqcg,13329.0,True,2408.0,4.010416666666667,381.22985627177695,1.0573256523268084,2
Kcnh8,36735.0,True,1270.0,10.322916666666666,5523.898845818815,1.6319736228458057,5
Chrna5,5482.0,True,1742.0,7.34375,2629.0904834494777,1.1852955296941767,3
Ky,8683.0,True,1820.0,2.7534722222222223,474.65329800619435,1.2574506565660308,3
Frmpd1,19984.0,True,1687.5,35.59027777777778,8594.91865079365,1.2037446540701648,4
Ric8b,232042.0,True,2485.0,201.46527777777777,46829.80366821525,1.2496804815774063,4
Rsf1,86558.0,True,1898.0,66.11458333333333,9559.39100609756,1.0133676046769635,1
Zcchc7,102923.0,True,1958.0,108.98611111111111,19927.63046844754,1.1669647849899347,3
Lrfn5,171278.0,True,1070.0,184.74305555555554,52545.91284359272,1.5313747946583487,5
Gtf3c4,71193.0,True,2251.0,38.395833333333336,5693.431620209059,1.2327183338252472,3
Zswim4,62563.0,True,1133.0,28.00347222222222,8519.181172570654,1.692663332261633,6
Kcnc2,104233.0,True,981.0,236.79166666666666,88150.29790940764,1.7127741569062938,6
Alg8,16918.0,True,1235.0,14.663194444444445,2058.495922861014,1.0454375883036608,1
Abca7,33152.0,True,1676.0,15.98263888888889,2308.5606731513744,1.44481175342505,4
Bbs10,12991.0,True,1766.5,12.211805555555555,2198.9619507355787,1.5442554990169903,6
Fbxo45,28842.0,True,2485.5,28.9375,4074.658101045296,1.0980176282666776,2
Mrps2,109498.0,True,2395.5,86.96875,16644.08612804878,1.1195340278179158,2
Ggta1,11052.0,True,1176.5,3.048611111111111,859.1753290747193,1.679688678938393,6
Ppp1r26,74727.0,True,1847.0,45.11805555555556,9202.703784359272,1.4986632786654728,6
Lysmd3,28939.0,True,1934.0,19.07986111111111,3175.4186870886565,1.3921990446885466,5
Ddx11,7507.0,True,1985.0,3.46875,627.7481489547039,1.395697772839543,5
Alg12,30170.0,True,2684.0,61.59027777777778,12927.120741385985,1.1101238433553469,3
Krt222,45369.0,True,1401.0,94.24652777777777,19349.775249225706,1.3311299074829759,5
Syt1,1028069.0,True,272.5,1412.1909722222222,3758238.562705672,2.3761647530496197,6
Zhx3,91060.0,True,1480.0,64.8125,9548.083188153309,1.0082575631848034,1
Cerk,63891.0,True,2249.0,64.47222222222223,13143.727448703059,1.3109119472529873,5
Gramd4,47539.0,True,2071.0,23.09375,3251.046929442509,1.20686136344981,3
Dennd5a,59197.0,True,889.0,91.69791666666667,16347.228985191638,1.0940570429211525,1
Dcdc2a,10855.0,True,2228.0,12.041666666666666,1421.5592334494772,1.055424986621543,2
Ptprq,34278.0,True,141.0,63.80902777777778,37877.1933676926,2.3137035215700608,5
Bbs9,112463.0,True,2684.0,66.71180555555556,14474.456724254742,1.3012005024913564,5
Pknox2,208160.0,True,2378.5,67.4375,14564.393292682927,1.432802981196641,6
Ttc38,10645.0,True,2203.0,12.725694444444445,2415.2659577042195,1.2651638787224855,4
Fbxw2,206836.0,True,2565.5,174.51736111111111,30038.682624370882,1.0559569009800154,2
Dock4,116077.0,True,1855.0,91.42013888888889,23361.833321234997,1.3843774295644942,5
Tmtc2,18827.0,True,1525.0,3.3784722222222223,508.70294957413864,1.4426068110765335,6
Fam122b,16843.0,True,2116.0,12.53125,3873.0164416376306,1.4416399001618698,5
Adamtsl2,40552.0,True,479.0,24.63888888888889,9260.482384823848,1.888601810808347,6
Dnajb5,80231.0,True,2310.0,64.40625,14403.196755226481,0.9296860106713195,1
Ptpn23,91240.0,True,1707.5,69.92013888888889,18290.22008081688,1.4787620848363598,6
Smug1,44858.0,True,2331.5,14.85763888888889,2936.6521365660087,1.4812693882748185,6
Sigmar1,92821.0,True,905.0,102.82291666666667,14847.261215156794,0.8833955130759744,1
Slain2,85129.0,True,2525.5,24.225694444444443,3242.5795465543943,1.036732242694733,2
Hyal3,3262.0,True,2291.0,1.7638888888888888,128.71060782036392,1.0472945498364121,1
Arl5a,56227.0,True,1961.0,42.708333333333336,5618.785714285714,1.0089822431814648,1
Dgkb,48144.0,True,1628.5,81.33333333333333,22251.756097560978,1.562211652951346,6
Mbnl3,5946.0,True,1678.0,1.5590277777777777,371.41810636856366,1.2109024437659066,4
Lmo1,14815.0,True,2005.0,20.40277777777778,2190.352884243128,0.9824754996587792,2
Slc9a3,1902.0,True,2424.0,1.3020833333333333,145.7167900696864,0.7216132256519946,1
Fam110c,2263.0,True,1174.0,6.878472222222222,1495.1454582849399,0.9203432616212425,2
Mgat5,211272.0,True,2609.5,132.49305555555554,33678.50866240805,1.413944936220197,6
Prickle1,47247.0,True,1352.5,98.87847222222223,29627.12455236159,1.4916409692693746,6
Sostdc1,1904.0,True,1431.5,1.1979166666666667,170.17323606271776,0.9986327988815065,2
Rorb,16284.0,True,1267.0,4.954861111111111,575.4578856949283,1.1705882300477002,3
Gxylt1,8750.0,True,2307.0,8.878472222222221,898.1837858110723,1.098740786690435,2
Arhgap36,19829.0,True,2103.0,30.149305555555557,17967.04034794812,2.059494690472546,5
Rif1,44063.0,True,2709.0,38.142361111111114,5433.9134606078205,1.1402590236155794,3
Pdzrn4,221008.0,True,178.5,62.486111111111114,14552.7733255904,2.165206466369168,6
Gmip,96208.0,True,1357.0,24.96875,3920.6784625435544,1.405081950573611,5
Igfbp7,3573.0,True,1068.0,0.4791666666666667,34.53614982578397,0.7531830121116548,1
Pnpla8,246949.0,True,1626.0,218.60763888888889,51263.946561653116,1.1270344688461067,2
Fstl4,32729.0,True,1724.0,14.645833333333334,2406.961236933798,1.5631659652923515,6
Edc4,159686.0,True,2600.5,97.71180555555556,24802.05254307007,1.380916991105491,6
Lrrk2,10593.0,True,2496.0,27.98611111111111,5364.006775067751,0.9699943222843852,1
9530068E07Rik,460289.0,True,1887.0,372.1388888888889,105743.86217576462,1.0507941734205446,1
Noa1,58509.0,True,2007.0,46.33680555555556,5487.109163279133,1.163573327910089,3
Gramd1c,3452.0,True,431.5,4.586805555555555,976.8913932442896,1.20684621443606,2
Lrrn3,1175595.0,True,171.5,359.3298611111111,196572.3472585173,2.8899655454597997,6
Slc2a13,48271.0,True,2258.5,115.49305555555556,31198.341415021285,1.25049747993165,4
Lzts1,88046.0,True,1979.0,32.732638888888886,7982.099000677506,1.2831775379316632,4
Qsox2,78253.0,True,2194.5,75.20138888888889,15319.01156600852,1.4050427474930889,6
Slc18a1,8716.0,True,1505.0,4.208333333333333,512.1027874564459,1.3997221545534566,5
Igsf10,25462.0,True,1739.5,37.177083333333336,7196.027765679442,1.5606872991306924,6
Ubac1,92073.0,True,1462.5,62.576388888888886,7595.332123499806,1.100330927750754,2
P2ry12,188.0,True,2347.0,0.5416666666666666,41.97038327526133,0.6145215362491229,1
Csgalnact1,6861.0,True,2085.0,15.121527777777779,4953.835353755323,1.1816896766204612,3
Gpr101,12262.0,True,1322.0,41.84027777777778,21548.29495741386,1.1733683817695149,2
C530008M17Rik,112498.0,True,2353.5,83.90972222222223,18307.469173441732,1.4165680413215425,6
Glb1l2,17047.0,True,310.0,10.965277777777779,2362.0684765776227,1.8572325763088806,5
Gng12,17610.0,True,2526.0,30.225694444444443,5832.084773035231,1.2114705056673205,4
Cep135,8734.0,True,1152.0,9.277777777777779,1158.9608981804104,1.3041780557222513,3
Gpi1,713333.0,True,1831.5,1418.6284722222222,815440.3353537554,1.0469428892511938,2
Tbcc,103362.0,True,1673.0,74.03472222222223,8707.524922570654,0.9060377659546127,1
Siah2,31917.0,True,1481.0,33.236111111111114,7345.407471931861,1.2248077104848825,3
Exoc1,165317.0,True,2728.0,127.42013888888889,28232.56502855207,1.305414443041467,5
Npy1r,32180.0,True,132.0,18.62152777777778,7292.626294521873,2.415057438559369,6
Calm2,2170379.0,True,1140.0,2337.6111111111113,1632857.478900503,0.8673308405258684,1
Arhgap26,150752.0,True,2226.0,152.03819444444446,23556.30167198993,1.4128884190745135,5
Megf11,69712.0,True,377.5,65.04861111111111,50268.31818621758,2.016280562022779,6
March1,129998.0,True,974.5,70.80555555555556,20339.975996902827,1.6950557171137701,6
Cdh8,165830.0,True,298.0,120.77083333333333,50049.940331010446,1.9982350283080264,6
Ppfibp2,12790.0,True,1502.5,19.395833333333332,4429.313153310104,1.3019799081266852,4
Sbf1,226182.0,True,1404.0,137.27430555555554,28018.485469899348,1.0596685537502062,1
Slc38a7,77111.0,True,2159.0,51.74652777777778,8158.754343302362,1.1814886533037672,3
Adamts2,73268.0,True,571.0,116.68402777777777,41377.31096351142,1.6572719098080795,5
Cnot1,116395.0,True,2527.0,67.54166666666667,8736.228222996517,1.2732052611540297,5
Lgi4,588.0,True,1495.0,0.1076388888888889,3.3368055555555554,0.5833276495822385,1
Fxyd7,186082.0,True,1964.0,204.98611111111111,38509.35869144406,0.9581087976605795,1
Spg20,34768.0,True,1077.0,58.86805555555556,11260.60970770422,1.5189709633662236,5
Fgf1,6372.0,True,2438.5,18.90625,5545.513828397213,0.9607211180075357,2
Fut7,885.0,True,2504.0,1.3263888888888888,168.6944928377855,0.774755143718552,1
Arhgap21,129123.0,True,1634.0,80.23611111111111,14346.543360433603,1.0956374176857615,1
Plxnb2,338722.0,True,1856.0,127.375,29611.817073170732,1.4621900616725212,4
Eepd1,22711.0,True,1329.0,58.25347222222222,17305.13761856368,1.4429090569499905,5
Etl4,22060.0,True,1497.0,56.638888888888886,15136.99109562524,1.123237908067705,3
Mag,8492.0,True,1299.5,13.85763888888889,3286.240986740225,1.397382951816919,4
Tbc1d9b,139490.0,True,2308.0,186.65625,63224.37968205575,1.4092943411805992,6
Dennd3,9418.0,True,2080.5,13.82638888888889,2424.9593012001546,1.28550770149533,4
Cenpt,147527.0,True,2734.0,56.52777777777778,11755.469608981803,0.9616343675630247,1
Tmtc3,32094.0,True,1612.0,29.038194444444443,3918.5873862756484,0.98969533786501,1
Aaas,58536.0,True,2100.0,60.03819444444444,9441.799929829658,1.3006215571028188,3
Nop14,73097.0,True,2765.0,68.20486111111111,9976.943948412698,1.0954403023898658,3
Zcchc12,2986814.0,True,97.0,2798.6423611111113,3253136.5719971927,1.2163954180970595,1
Zscan12,24250.0,True,1252.0,21.725694444444443,3241.9001040456833,1.3938031821963859,4
Oxsr1,37650.0,True,1001.0,27.614583333333332,4103.777765679442,1.0348528044288572,1
Dnajc12,185090.0,True,2301.0,207.61111111111111,35202.65660085172,1.3896742732643892,5
Dner,1928480.0,True,1622.0,1446.201388888889,1047798.1718447538,1.2432262624648347,3
Anln,4293.0,True,2188.0,0.9756944444444444,85.38268244289586,1.3369605579134591,5
Papd5,27802.0,True,1982.0,30.04861111111111,4995.328639179249,1.1616042613062791,4
Klhl13,288920.0,True,172.5,279.3541666666667,168468.1389372822,2.317542713016807,6
Slitrk2,12824.0,True,1850.0,15.871527777777779,3031.1924966124657,1.2117709362080147,3
Fam135b,26136.0,True,1460.0,37.90625,5037.032992160278,1.1541068595390493,3
Jmjd4,111020.0,True,1526.0,92.75,16256.801393728223,1.345966558044477,4
Ssx2ip,60179.0,True,727.0,102.80208333333333,22734.542574041818,1.2494148744563078,3
Plch1,76040.0,True,871.5,106.92708333333333,32886.49989111498,1.8419214713325323,6
Abcc12,1102.0,True,2148.0,1.8888888888888888,266.4684475416182,0.8679690058873911,1
Dna2,9475.0,True,1422.0,2.5347222222222223,275.9081978319783,1.2113544867234052,3
