GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	neuro_ceoff	neuro_ELBO_gain	neuro_pval	neuro_FDR
Aamdc_9	4437	1754	2.562e-01	5.641e+00	5.441e+00	8.076e-01	-1.304e-01	1.000e+00	1.000e+00
Aamdc_10	8992	2105	2.507e-01	6.383e+00	4.464e+00	1.455e+00	2.075e-01	5.194e-01	7.810e-01
Aasdhppt_2	7341	1976	3.499e-01	5.453e+00	5.643e+00	3.947e-01	-1.146e+00	1.000e+00	1.000e+00
Abat_3	1841	599	2.176e-01	1.502e+00	6.247e+00	-8.503e-01	2.886e-01	4.474e-01	7.159e-01
Abca3_4	4244	1021	4.435e-01	3.373e+00	4.985e+00	-8.379e-03	6.001e-01	2.733e-01	5.395e-01
Abhd10_1	43628	1896	5.565e-01	-8.139e+00	4.079e+00	-9.569e-02	4.688e-01	3.329e-01	5.995e-01
Abhd10_2	11696	5590	4.904e-01	5.745e+00	4.497e+00	-4.431e-01	1.029e+00	1.513e-01	4.053e-01
Abhd14a_1	8808	2410	3.857e-01	-3.915e+00	7.125e+00	8.946e-01	-1.170e+00	1.000e+00	1.000e+00
Abhd14a_3	8648	2250	3.829e-01	-4.106e+00	6.980e+00	8.384e-01	5.127e-01	3.112e-01	5.804e-01
Abi1_8	9008	1386	5.840e-01	-1.665e+00	4.980e+00	-2.030e+00	1.439e+00	8.980e-02	3.344e-01
Abi2_2	7939	3530	6.474e-01	4.827e+00	4.304e+00	3.803e-01	1.201e-01	6.240e-01	8.803e-01
Abi2_7	5662	1003	6.143e-01	-2.096e+00	4.208e+00	3.712e-01	4.224e-01	3.580e-01	6.230e-01
Ablim1_3	1877	548	1.708e-01	1.654e+00	6.296e+00	2.828e+00	1.301e+00	1.067e-01	3.548e-01
Ablim1_7	671	321	1.460e-01	-5.967e+00	6.141e+00	3.129e+00	8.399e-01	1.949e-01	4.455e-01
Ablim3_5	4452	2110	3.609e-01	7.110e+00	2.399e+00	1.742e+00	2.659e-01	4.659e-01	7.337e-01
Abtb1_1	3209	923	3.085e-01	2.213e+00	6.180e+00	4.521e-01	8.984e-01	1.801e-01	4.369e-01
Acad8_2	4466	1688	2.342e-01	6.878e+00	4.332e+00	-4.220e-01	4.519e-01	3.418e-01	6.073e-01
Acad9_1	6715	2539	3.994e-01	5.832e+00	4.458e+00	2.052e-01	-9.863e-02	1.000e+00	1.000e+00
Acbd5_5	5280	2257	4.545e-01	6.474e+00	4.215e+00	-3.284e+00	5.240e+00	1.207e-03	4.302e-02
Acin1_7	2925	1049	7.273e-01	-4.273e+00	3.126e+00	-1.153e+00	1.019e+00	1.535e-01	4.053e-01
Acin1_12	4209	1294	4.380e-01	-2.674e+00	5.767e+00	-1.175e+00	1.011e+00	1.549e-01	4.053e-01
Acly_6	26882	3894	9.532e-01	-9.261e-01	1.821e+00	-2.066e-01	1.266e+00	1.116e-01	3.579e-01
Acot8_1	5709	1984	2.479e-01	8.658e-01	7.479e+00	1.253e+00	-2.742e-01	1.000e+00	1.000e+00
Acsf3_1	3929	1110	2.837e-01	4.935e-01	7.225e+00	8.114e-01	-7.512e-01	1.000e+00	1.000e+00
Acsl3_1	19675	3237	8.264e-01	-4.501e-01	4.992e+00	6.245e-01	-2.061e-01	1.000e+00	1.000e+00
Acss2_2	6716	3185	2.810e-01	7.360e+00	3.231e+00	1.617e+00	1.416e-02	8.664e-01	1.000e+00
Actl6b_4	30271	15138	9.366e-01	5.393e+00	2.897e+00	7.015e-01	1.395e+00	9.491e-02	3.365e-01
Actr3b_2	1625	382	1.873e-01	4.905e+00	5.729e+00	-3.887e+00	1.420e+00	9.190e-02	3.365e-01
Adamts10_3	4246	1756	3.884e-01	4.911e+00	3.701e+00	1.551e+00	2.146e-01	5.124e-01	7.767e-01
Adck4_2	5295	2572	2.810e-01	4.698e+00	3.835e+00	7.738e-02	-1.826e-01	1.000e+00	1.000e+00
Adcyap1r1_3	6309	2037	4.793e-01	2.729e+00	5.684e+00	-1.647e+00	7.871e-01	2.096e-01	4.712e-01
Adcyap1r1_4	5795	1523	4.738e-01	1.680e+00	5.295e+00	-1.540e+00	1.256e+00	1.130e-01	3.579e-01
Add1_2	127040	5660	9.614e-01	7.927e+00	3.439e+00	-5.044e-01	1.393e+00	9.514e-02	3.365e-01
Add1_4	123722	2342	9.614e-01	4.799e+00	3.102e+00	-2.222e+00	5.191e+00	1.272e-03	4.302e-02
Add1_6	26294	5049	9.421e-01	-6.181e+00	3.811e+00	-1.055e+00	1.767e+00	6.015e-02	2.848e-01
Add1_7	25684	4183	9.284e-01	-6.654e+00	4.313e+00	-8.006e-01	1.500e+00	8.326e-02	3.208e-01
Adgrb2_3	1502	257	1.846e-01	-8.095e+00	4.356e+00	2.233e+00	9.658e-01	1.646e-01	4.175e-01
Adgrb3_4	19303	3434	4.959e-01	5.914e+00	5.188e+00	1.419e-01	-5.430e-01	1.000e+00	1.000e+00
Adgrl2_7	14577	216	5.482e-01	1.260e+00	2.528e+00	9.907e-01	8.093e-02	6.874e-01	9.426e-01
Adgrl2_10	27020	775	5.895e-01	-1.884e+00	4.706e+00	1.503e+00	1.245e+00	1.146e-01	3.612e-01
Adgrl2_16	5462	754	4.848e-01	-2.227e+00	3.569e+00	4.551e-01	-1.587e-01	1.000e+00	1.000e+00
Adgrl2_21	3817	674	4.793e-01	-1.752e-01	3.662e+00	-1.209e+00	1.395e+00	9.485e-02	3.365e-01
Adpgk_1	6024	2987	3.058e-01	5.752e+00	4.911e+00	3.703e-01	1.006e-01	6.538e-01	9.057e-01
Adprm_1	10186	944	2.342e-01	4.359e+00	4.584e+00	-3.465e+00	4.018e+00	4.585e-03	8.656e-02
Adsl_4	6205	2367	3.636e-01	7.528e+00	3.719e+00	-2.095e+00	1.407e+00	9.348e-02	3.365e-01
Aen_1	7014	3760	3.140e-01	1.744e+00	7.454e+00	-1.112e+00	1.059e+00	1.456e-01	4.024e-01
Aen_2	7513	4259	3.140e-01	1.455e+00	7.410e+00	-1.040e+00	2.617e-01	4.694e-01	7.353e-01
Afap1_1	8583	3034	5.565e-01	5.851e+00	4.554e+00	-6.902e-01	-7.031e-02	1.000e+00	1.000e+00
Afg3l1_1	8371	2736	4.738e-01	4.847e+00	5.250e+00	2.868e-01	3.735e-01	3.874e-01	6.550e-01
Agbl5_3	10897	1520	4.132e-01	-8.040e+00	4.009e+00	-2.401e-01	-4.673e-01	1.000e+00	1.000e+00
Agrn_7	23553	1302	8.099e-01	2.657e-01	2.964e+00	2.915e+00	9.663e+00	1.102e-05	1.688e-03
Agrn_8	13652	1161	7.906e-01	1.169e+00	3.347e+00	5.706e+00	2.160e+01	4.937e-11	3.401e-08
Agrn_10	28584	6333	8.099e-01	-2.426e+00	1.750e+00	7.566e-01	4.880e+00	1.784e-03	4.820e-02
Agrn_11	23316	1065	8.099e-01	-7.965e-01	3.305e+00	4.951e+00	2.322e+01	9.454e-12	1.303e-08
Agtpbp1_6	4932	2323	3.416e-01	4.865e+00	5.366e+00	1.115e+00	1.118e-01	6.363e-01	8.911e-01
Agtpbp1_8	8022	1223	3.664e-01	2.754e+00	6.203e+00	-1.189e+00	1.261e+00	1.122e-01	3.579e-01
Ahcyl1_3	6460	3338	5.234e-01	6.840e+00	3.188e+00	1.003e+00	6.152e-01	2.673e-01	5.319e-01
Ahi1_2	15054	2280	6.777e-01	6.352e+00	3.719e+00	-1.102e+00	7.012e-01	2.363e-01	5.016e-01
Akr7a5_2	9290	2392	4.628e-01	5.128e+00	2.517e+00	-6.280e-01	8.608e-01	1.895e-01	4.418e-01
Aktip_3	8085	1523	6.501e-01	-8.233e+00	3.607e+00	9.581e-02	-4.570e-01	1.000e+00	1.000e+00
Alcam_1	6664	984	4.986e-01	-1.070e+00	4.105e+00	-2.005e+00	3.238e+00	1.094e-02	1.463e-01
Aldh3a2_1	13984	567	1.956e-01	-4.974e+00	6.570e+00	7.817e-01	-1.685e-01	1.000e+00	1.000e+00
Aldh3a2_2	3064	1161	1.928e-01	6.595e+00	3.231e+00	2.402e+00	1.015e+00	1.541e-01	4.053e-01
Aldh4a1_1	2182	1215	1.598e-01	3.671e+00	6.473e+00	2.634e+00	3.947e-01	3.743e-01	6.423e-01
Aldh7a1_7	3669	1760	2.039e-01	7.597e+00	4.151e+00	5.532e-01	1.050e+00	1.472e-01	4.034e-01
Alg14_2	6266	2458	2.039e-01	7.304e+00	4.226e+00	3.686e-01	-2.334e-01	1.000e+00	1.000e+00
Alg3_2	11183	4057	3.774e-01	5.309e+00	6.027e+00	1.065e-01	1.416e-02	8.664e-01	1.000e+00
Alg3_5	14383	5912	4.050e-01	5.739e+00	4.690e+00	1.397e+00	1.738e-01	5.554e-01	8.117e-01
Alg9_2	4786	1370	4.077e-01	3.180e+00	4.929e+00	-2.200e-02	3.040e-01	4.356e-01	7.040e-01
Alg9_6	21370	3722	4.986e-01	6.564e+00	4.457e+00	-1.588e+00	1.089e+00	1.400e-01	3.970e-01
Alkbh3_3	4570	1578	3.030e-01	8.045e-01	6.861e+00	1.019e+00	-1.085e+00	1.000e+00	1.000e+00
Alkbh7_2	15874	6690	4.986e-01	6.164e+00	4.550e+00	2.045e+00	1.886e+00	5.213e-02	2.774e-01
Ambra1_7	7259	655	4.270e-01	5.674e-01	4.724e+00	2.084e+00	5.503e-01	2.941e-01	5.622e-01
Amn1_3	10453	3701	5.620e-01	2.599e+00	5.962e+00	-1.458e+00	-1.338e-01	1.000e+00	1.000e+00
Amn1_5	16946	2464	5.840e-01	-7.253e-01	3.297e+00	-7.329e-01	-6.660e-01	1.000e+00	1.000e+00
Amn1_7	20775	6293	6.006e-01	4.231e+00	4.808e+00	5.236e-01	-3.721e-01	1.000e+00	1.000e+00
Anapc15_1	2460	1325	3.609e-01	6.299e+00	2.587e+00	-4.918e-01	-1.224e-01	1.000e+00	1.000e+00
Anapc16_4	10788	1595	6.281e-01	-7.852e+00	3.553e+00	7.002e-01	9.087e-01	1.776e-01	4.327e-01
Angel2_1	13621	1749	4.298e-01	5.982e+00	3.862e+00	1.181e+00	4.316e-01	3.528e-01	6.186e-01
Angel2_3	10937	2559	4.380e-01	7.369e+00	3.969e+00	-2.926e+00	2.723e+00	1.962e-02	1.752e-01
Angel2_5	11190	5232	4.435e-01	3.227e+00	7.183e+00	-8.565e-01	1.365e+00	9.851e-02	3.402e-01
Ank2_3	14868	626	8.154e-01	-2.865e+00	3.922e+00	2.477e+00	5.000e+00	1.566e-03	4.564e-02
Ank2_9	26590	6346	8.154e-01	7.861e-01	3.156e+00	1.114e-01	-1.465e-01	1.000e+00	1.000e+00
Ank2_11	46918	2680	7.163e-01	-1.187e+00	6.618e+00	-1.384e+00	1.873e+00	5.293e-02	2.797e-01
Ank2_13	23708	4465	8.347e-01	1.678e+00	2.766e+00	-3.200e-01	8.887e-02	6.733e-01	9.297e-01
Ank2_14	8496	2110	8.485e-01	-2.075e+00	4.823e+00	-8.142e-01	-2.466e-01	1.000e+00	1.000e+00
Ank3_10	12204	2077	6.529e-01	-8.005e+00	2.527e+00	-9.863e-01	4.536e-01	3.409e-01	6.068e-01
Ankfy1_5	4500	1969	4.132e-01	4.968e+00	4.062e+00	2.183e+00	1.793e+00	5.825e-02	2.834e-01
Ankrd10_nmdSE_1	13385	1481	7.989e-01	-6.642e+00	4.444e+00	-1.174e+00	1.013e+00	1.546e-01	4.053e-01
Ankrd10_nmdSE_2	14423	2519	8.292e-01	-5.071e+00	5.036e+00	-4.165e-01	8.545e-02	6.793e-01	9.342e-01
Ankrd11_nmdSE_1	2577	514	3.030e-01	-4.488e+00	4.672e+00	-2.716e-01	-2.043e-01	1.000e+00	1.000e+00
Ankrd12_2	21883	6459	7.824e-01	2.915e+00	3.578e+00	8.504e-01	1.575e+00	7.591e-02	3.151e-01
Ankrd16_nmdSE_1	5219	1494	3.829e-01	-9.455e-01	6.640e+00	-6.864e-01	-3.591e-01	1.000e+00	1.000e+00
Ankrd16_nmdSE_2	4624	899	3.691e-01	-1.585e+00	5.511e+00	-1.202e+00	-1.970e-01	1.000e+00	1.000e+00
Ankrd17_1	7749	4198	4.738e-01	-2.599e+00	5.868e+00	1.488e+00	3.550e-01	3.995e-01	6.672e-01
Ankrd42_1	3374	844	1.928e-01	9.265e-01	6.579e+00	2.132e+00	1.453e-01	5.899e-01	8.458e-01
Ankrd54_1	30392	1047	5.069e-01	-7.970e+00	3.882e+00	-7.338e-01	1.382e+00	9.643e-02	3.372e-01
Ankrd54_2	6883	3585	4.573e-01	2.571e+00	2.151e+00	1.874e-01	3.857e-01	3.798e-01	6.477e-01
Ankrd54_nmdSE_1	5724	2426	4.573e-01	1.785e+00	2.093e+00	1.300e-01	1.373e+00	9.755e-02	3.393e-01
Anks1b_7	3100	1684	2.479e-01	5.352e+00	5.856e+00	-1.031e+00	-5.835e-01	1.000e+00	1.000e+00
Anks3_3	4659	1612	4.242e-01	1.973e+00	4.679e+00	-6.481e-01	2.166e-01	5.105e-01	7.747e-01
Anks3_11	10833	2323	4.766e-01	2.233e+00	6.205e+00	1.118e+00	-6.973e-01	1.000e+00	1.000e+00
Anks3_16	7544	3184	4.353e-01	4.208e+00	5.679e+00	-3.416e-01	8.564e-01	1.906e-01	4.423e-01
Anks3_18	5766	2719	4.325e-01	3.799e+00	5.796e+00	-6.345e-01	1.529e+00	8.031e-02	3.208e-01
Ap1ar_2	2986	733	4.160e-01	-5.875e+00	5.192e+00	5.502e-01	4.778e-01	3.283e-01	5.929e-01
Ap1b1_4	15351	1343	6.777e-01	6.415e-01	4.574e+00	2.468e+00	3.544e+00	7.756e-03	1.175e-01
Ap2a1_2	5592	2056	7.383e-01	1.696e+00	4.436e+00	1.335e+00	1.685e-01	5.616e-01	8.181e-01
Ap2b1_6	7059	1048	4.270e-01	2.064e+00	5.017e+00	1.162e+00	1.997e-01	5.274e-01	7.857e-01
Ap5s1_1	7790	1488	2.590e-01	-4.882e+00	6.331e+00	1.744e+00	5.083e-01	3.133e-01	5.811e-01
Apba1_1	13578	2422	5.950e-01	4.351e+00	3.478e+00	-5.159e-01	-2.197e-01	1.000e+00	1.000e+00
Apbb1_5	23586	185	9.587e-01	-6.296e+00	2.326e+00	8.239e-01	4.214e-01	3.586e-01	6.231e-01
Apbb2_8	6454	3365	5.372e-01	6.071e+00	3.484e+00	1.108e+00	-6.016e-01	1.000e+00	1.000e+00
Apc_4	4086	1733	4.435e-01	5.376e+00	4.517e+00	-6.180e-01	-6.052e-01	1.000e+00	1.000e+00
Apeh_4	11206	6031	5.041e-01	6.907e+00	4.714e+00	2.299e-01	2.095e+00	4.068e-02	2.583e-01
Apip_1	7514	2374	3.526e-01	7.068e+00	4.304e+00	1.024e+00	-1.953e-01	1.000e+00	1.000e+00
Aplp2_2	28948	7997	8.815e-01	-9.264e-01	4.202e+00	-2.234e-01	1.797e-01	5.489e-01	8.080e-01
Aplp2_3	20393	4956	8.650e-01	1.888e+00	3.282e+00	1.055e+00	3.185e+00	1.161e-02	1.510e-01
Apmap_2	3828	837	3.416e-01	-8.163e+00	3.995e+00	6.732e-01	2.607e-01	4.702e-01	7.353e-01
Appl1_5	3631	1530	4.463e-01	5.501e+00	3.997e+00	1.737e-01	-1.249e+00	1.000e+00	1.000e+00
Arfgap1_2	6304	4512	6.116e-01	5.918e+00	3.584e+00	-1.343e+00	7.114e-01	2.329e-01	5.008e-01
Arfgap1_5	6639	4847	6.116e-01	5.707e+00	3.576e+00	-1.368e+00	3.823e-01	3.819e-01	6.505e-01
Arfgap1_7	3233	1185	6.033e-01	-3.246e+00	4.577e+00	1.398e+00	1.063e+00	1.448e-01	4.015e-01
Arfip2_2	20701	9515	5.895e-01	6.465e+00	2.372e+00	8.382e-01	1.057e+00	1.460e-01	4.024e-01
Arfip2_nmdSE_1	17172	5986	5.785e-01	4.168e+00	1.798e+00	-6.835e-01	6.484e-01	2.548e-01	5.186e-01
Arfrp1_9	14217	4309	6.364e-01	3.120e+00	4.797e+00	2.342e+00	3.763e+00	6.084e-03	1.050e-01
Arhgap12_3	23029	16173	5.895e-01	5.859e+00	4.518e+00	2.315e-01	-7.461e-01	1.000e+00	1.000e+00
Arhgap12_4	3664	987	4.683e-01	-5.808e+00	4.548e+00	-1.922e+00	2.049e+00	4.296e-02	2.601e-01
Arhgap12_5	10848	3365	5.289e-01	1.162e+00	6.756e+00	3.166e-01	1.171e+00	1.259e-01	3.795e-01
Arhgap12_9	7292	436	5.262e-01	1.689e-01	1.740e+00	1.682e-01	-7.021e-01	1.000e+00	1.000e+00
Arhgap1_5	6621	1713	6.942e-01	4.464e+00	3.373e+00	-8.017e-01	1.592e-01	5.726e-01	8.279e-01
Arhgap33_1	14670	5604	9.394e-01	7.585e-01	1.979e+00	-1.435e-01	-3.037e-01	1.000e+00	1.000e+00
Arhgap33_4	13968	4902	9.366e-01	8.420e-01	1.970e+00	-1.257e-01	1.044e+00	1.485e-01	4.050e-01
Arhgef10l_nmdSE_2	3262	768	3.251e-01	-6.487e+00	5.369e+00	-7.807e-01	8.916e-01	1.818e-01	4.385e-01
Arhgef15_2	1372	372	1.322e-01	5.026e+00	5.101e+00	-1.453e+00	2.557e-01	4.746e-01	7.378e-01
Arhgef40_6	2160	387	3.113e-01	-1.691e+00	4.929e+00	-1.858e+00	5.104e-01	3.123e-01	5.808e-01
Arhgef40_7	3533	1008	3.196e-01	3.667e+00	3.884e+00	3.214e+00	2.043e+00	4.324e-02	2.601e-01
Arhgef7_4	4990	3217	5.592e-01	4.506e+00	5.124e+00	1.599e+00	2.058e+00	4.250e-02	2.591e-01
Arhgef9_2	21077	558	4.353e-01	-1.747e+00	6.353e+00	-1.791e+00	1.239e+00	1.155e-01	3.621e-01
Armc8_4	8250	4440	6.116e-01	7.220e+00	4.066e+00	-5.774e-01	2.622e-01	4.690e-01	7.353e-01
Armc9_4	6539	1295	2.645e-01	6.735e+00	4.593e+00	1.088e+00	6.396e-02	7.206e-01	9.735e-01
Armcx1_1	4063	1297	5.041e-01	3.778e+00	4.030e+00	-9.928e-01	7.131e-01	2.324e-01	5.005e-01
Armcx1_2	3824	1965	5.152e-01	4.250e+00	4.815e+00	-9.617e-01	1.174e+00	1.254e-01	3.795e-01
Armcx1_3	3077	1218	5.096e-01	2.746e+00	4.432e+00	-1.217e+00	1.768e+00	6.003e-02	2.848e-01
Armcx1_4	4476	2197	5.207e-01	4.471e+00	5.089e+00	-6.531e-02	2.539e-01	4.761e-01	7.378e-01
Armcx1_5	5938	4079	5.262e-01	3.456e+00	4.007e+00	-1.398e+00	2.362e+00	2.973e-02	2.112e-01
Armcx1_6	4116	2257	5.152e-01	3.568e+00	4.859e+00	-8.664e-01	5.754e-01	2.834e-01	5.502e-01
Armcx2_1	17016	7783	9.036e-01	5.728e+00	3.157e+00	1.060e+00	1.798e+00	5.793e-02	2.834e-01
Arrdc3_1	9398	4863	5.537e-01	5.007e+00	3.934e+00	2.871e+00	3.988e+00	4.739e-03	8.824e-02
Arvcf_2	12442	5282	7.328e-01	1.531e+00	5.240e+00	-1.474e-01	2.616e+00	2.217e-02	1.776e-01
Arvcf_5	10517	1163	6.915e-01	1.093e+00	3.510e+00	4.938e-01	-4.834e-02	1.000e+00	1.000e+00
Asap1_4	5558	1842	4.848e-01	2.498e+00	4.377e+00	-2.655e-01	5.779e-01	2.823e-01	5.495e-01
Ascc1_2	9017	2858	3.939e-01	6.916e+00	3.852e+00	-1.463e+00	5.430e-01	2.974e-01	5.668e-01
Asph_5	9258	2509	5.344e-01	4.071e+00	4.643e+00	2.027e+00	7.383e-01	2.243e-01	4.883e-01
Aspscr1_9	10312	5100	6.501e-01	7.613e+00	3.771e+00	-4.761e-01	-8.320e-01	1.000e+00	1.000e+00
Atat1_4	51183	19353	9.917e-01	1.780e-01	1.643e+00	-2.145e-01	1.609e+00	7.280e-02	3.087e-01
Atat1_nmdSE_1	38969	6704	9.917e-01	-6.274e+00	3.555e+00	-7.052e-01	1.811e+00	5.705e-02	2.833e-01
Atat1_nmdSE_2	30690	14176	9.890e-01	6.122e+00	4.002e+00	-1.119e+00	1.396e+00	9.468e-02	3.365e-01
Atf2_8	10931	2381	7.934e-01	-4.064e+00	3.757e+00	-3.738e-01	7.046e-01	2.352e-01	5.016e-01
Atf2_10	22021	9505	8.209e-01	1.929e+00	4.635e+00	-9.630e-01	6.387e-01	2.584e-01	5.232e-01
Atg13_4	7138	2022	5.179e-01	1.499e+00	2.483e+00	-3.048e-01	3.140e-01	4.281e-01	6.965e-01
Atg13_5	9377	1682	5.950e-01	-6.453e+00	4.819e+00	-4.489e-02	7.441e-01	2.225e-01	4.874e-01
Atg16l1_2	5057	1604	6.171e-01	4.781e+00	4.367e+00	-9.530e-01	1.218e-01	6.216e-01	8.785e-01
Atg16l1_4	3483	772	5.675e-01	-6.760e+00	4.490e+00	1.814e-01	1.538e-01	5.791e-01	8.344e-01
Atp2c1_4	3334	461	6.033e-01	1.720e-01	1.980e+00	2.044e-01	-3.958e-01	1.000e+00	1.000e+00
Atp5h_4	36037	7651	9.862e-01	-3.720e+00	1.101e+00	6.379e-02	6.367e-01	2.591e-01	5.235e-01
Atp5s_1	3678	927	2.094e-01	1.809e+00	5.853e+00	3.033e+00	1.075e+00	1.425e-01	3.991e-01
Atp5sl_nmdSE_1	5704	989	3.554e-01	-7.585e+00	4.662e+00	7.703e-01	-1.782e-02	1.000e+00	1.000e+00
Atp6v1h_5	30162	7195	8.843e-01	-2.750e+00	3.765e+00	-9.954e-01	1.490e+00	8.427e-02	3.208e-01
Atp8a1_3	1174	444	2.700e-01	4.631e+00	4.429e+00	1.544e+00	-3.119e-02	1.000e+00	1.000e+00
Atp9b_2	2136	1020	2.617e-01	6.142e+00	4.024e+00	-1.294e-01	1.488e-01	5.854e-01	8.403e-01
Atp9b_7	2387	823	2.397e-01	3.226e+00	5.886e+00	1.938e+00	9.285e-01	1.730e-01	4.249e-01
Atpaf2_2	7183	4238	3.526e-01	6.748e+00	3.553e+00	2.052e+00	1.307e+00	1.059e-01	3.548e-01
Atrx_4	8782	744	7.355e-01	-7.528e+00	4.899e+00	-2.256e-01	4.944e-01	3.200e-01	5.851e-01
Atrx_7	20407	3281	8.347e-01	-3.428e+00	4.533e+00	-3.167e-01	9.111e-01	1.770e-01	4.327e-01
Atrx_8	19545	7029	8.237e-01	-2.514e-01	4.198e+00	1.802e+00	2.705e+00	2.002e-02	1.752e-01
Atrx_9	16137	2128	8.292e-01	-3.338e+00	5.077e+00	-2.371e-01	5.098e-01	3.126e-01	5.808e-01
Atrx_10	17311	4996	8.237e-01	6.520e-01	4.675e+00	1.813e+00	3.738e+00	6.251e-03	1.050e-01
Atrx_12	20689	6680	8.320e-01	4.479e+00	3.831e+00	1.357e+00	1.295e+00	1.076e-01	3.548e-01
Atrx_13	15076	2421	8.264e-01	-3.143e+00	4.901e+00	-3.870e-01	4.102e-02	7.746e-01	1.000e+00
Atxn2_5	6007	1098	4.215e-01	-2.018e+00	5.921e+00	2.625e+00	1.369e+00	9.800e-02	3.393e-01
Atxn2_7	9219	1621	5.207e-01	-1.432e+00	4.660e+00	2.421e+00	2.596e+00	2.269e-02	1.791e-01
Atxn2_10	4005	800	3.802e-01	-1.057e+00	4.531e+00	-1.870e+00	1.520e+00	8.126e-02	3.208e-01
Atxn7l1_2	5566	1880	3.030e-01	-2.274e+00	7.784e+00	3.832e+00	1.724e+00	6.336e-02	2.920e-01
Atxn7l1_5	12256	2454	3.388e-01	7.522e+00	3.640e+00	-1.947e-02	1.318e-01	6.076e-01	8.641e-01
Aup1_2	15340	5434	6.612e-01	6.153e+00	3.320e+00	9.434e-01	7.080e-01	2.341e-01	5.016e-01
Azin1_3	20718	2945	7.906e-01	-6.864e+00	3.831e+00	-1.034e+00	1.086e+00	1.406e-01	3.975e-01
B4galt2_4	10197	2189	5.372e-01	6.971e+00	4.360e+00	-2.407e+00	1.289e+00	1.084e-01	3.551e-01
B4galt3_1	5605	1075	5.565e-01	-4.010e+00	2.532e+00	2.146e-03	1.086e-01	6.411e-01	8.926e-01
B9d1_1	3871	1794	2.534e-01	6.477e+00	5.060e+00	-2.874e+00	1.582e-01	5.738e-01	8.282e-01
B9d1_4	3992	1915	2.479e-01	6.623e+00	5.783e+00	-3.696e+00	2.189e+00	3.640e-02	2.373e-01
B9d1_5	5159	2494	2.452e-01	7.016e+00	5.592e+00	-2.492e+00	1.677e-01	5.625e-01	8.185e-01
BC017643_3	3283	1025	3.581e-01	-6.247e+00	4.754e+00	-1.402e+00	5.127e-01	3.112e-01	5.804e-01
BC029214_4	6086	1646	5.455e-01	7.365e+00	3.076e+00	-1.081e+00	1.091e-01	6.404e-01	8.926e-01
Bag2_1	10806	478	1.405e-01	1.491e-01	3.688e+00	3.091e+00	2.554e+00	2.381e-02	1.864e-01
Bag6_2	21698	6802	8.953e-01	2.721e+00	2.109e+00	-1.994e-01	2.031e-01	5.239e-01	7.821e-01
Bag6_4	1915	485	7.273e-01	-3.113e+00	2.373e+00	-2.670e+00	6.916e+00	1.999e-04	1.372e-02
Bag6_7	4455	1976	7.521e-01	4.492e+00	2.794e+00	-1.284e+00	1.070e+00	1.436e-01	3.998e-01
Banp_2	10717	2901	4.518e-01	4.398e+00	5.293e+00	1.957e+00	1.081e+00	1.415e-01	3.975e-01
Banp_3	9529	3227	5.124e-01	-2.213e+00	6.213e+00	2.395e+00	2.270e+00	3.313e-02	2.270e-01
Baz2b_4	6166	2611	4.132e-01	2.787e-01	6.494e+00	1.388e+00	6.348e-02	7.216e-01	9.739e-01
Baz2b_5	7234	1352	4.518e-01	4.083e+00	4.704e+00	1.471e+00	1.780e+00	5.919e-02	2.834e-01
Bcas3_5	2378	397	3.030e-01	-2.988e+00	6.816e+00	9.565e-01	-9.534e-02	1.000e+00	1.000e+00
Bcas3_10	7696	398	3.223e-01	-4.620e+00	5.592e+00	-1.819e+00	2.537e-01	4.763e-01	7.378e-01
Bclaf1_1	11846	3750	7.603e-01	2.688e+00	3.740e+00	3.238e+00	8.416e+00	4.086e-05	4.968e-03
Bclaf1_nmdSE_1	16475	3252	8.182e-01	-7.534e+00	3.924e+00	2.322e-01	-3.477e-01	1.000e+00	1.000e+00
Bclaf1_nmdSE_2	12615	2248	7.741e-01	-6.481e+00	3.611e+00	-3.737e-01	8.823e-01	1.840e-01	4.385e-01
Bcs1l_4	9464	2166	2.755e-01	6.077e+00	5.200e+00	1.304e+00	-2.012e+00	1.000e+00	1.000e+00
Bend5_3	23494	5057	5.041e-01	3.220e+00	4.077e+00	4.977e-01	3.408e-01	4.090e-01	6.766e-01
Bin1_1	6938	3319	7.713e-01	-3.478e+00	4.707e+00	-7.503e-01	4.873e-01	3.235e-01	5.886e-01
Bloc1s5_2	30275	1867	3.939e-01	4.877e+00	5.163e+00	2.695e+00	5.552e-01	2.920e-01	5.617e-01
Blvra_4	3025	1357	1.515e-01	7.750e+00	3.129e+00	1.242e+00	1.199e-01	6.244e-01	8.803e-01
Bnip2_nmdSE_1	9911	1368	5.124e-01	-4.526e+00	4.968e+00	3.487e-01	5.752e-01	2.835e-01	5.502e-01
Borcs8_nmdSE_1	10597	2873	4.959e-01	-7.991e+00	4.101e+00	8.703e-01	2.072e+00	4.177e-02	2.591e-01
Bphl_1	4700	1731	1.928e-01	4.320e+00	6.683e+00	-5.030e+00	1.643e+00	6.991e-02	3.049e-01
Bpnt1_4	4916	2535	3.581e-01	5.832e+00	3.572e+00	2.934e+00	2.729e+00	1.947e-02	1.752e-01
Bpnt1_5	7277	1712	4.132e-01	7.671e-01	2.925e+00	8.228e-01	8.608e-01	1.895e-01	4.418e-01
