	scvi_1	scvi_2	scvi_3	scvi_4	scvi_5	scvi_6	scvi_7	scvi_8	scvi_9	scvi_10
SRR6534688	-3.0136385	-0.21843483	-1.7484694	0.5389544	0.8022591	0.62679046	1.1935043	1.6169326	1.2699568	0.36158597
SRR6534689	1.0608763	-2.2851782	-0.6635418	1.3118664	-0.77891	-0.7963874	-1.4773834	-0.92068166	1.0526574	-1.6451656
SRR6534690	1.0594338	-2.3317895	-0.6667628	1.3219703	-0.7605792	-0.75966245	-1.4967332	-0.99847263	1.0390053	-1.672219
SRR6534691	0.615589	-1.1632768	0.33131078	0.7929107	-0.8739498	-0.50230634	-2.1548018	-1.4059796	0.21258003	-1.1384772
SRR6534692	0.61587	-1.1396658	0.35558528	0.7898301	-0.8895241	-0.5514301	-2.0708673	-1.4254866	0.22487527	-1.1674932
SRR6534693	-1.2666588	-1.1535155	-3.1261652	1.5401646	0.36040056	-1.7999351	0.2442174	-0.13704914	1.0030897	0.87363315
SRR6534694	-1.1362422	-1.1483978	-3.0776744	1.5227584	0.39452028	-1.8452728	0.2953486	-0.11638826	0.9769364	0.81945944
SRR6534695	0.43320566	-1.9335214	-0.26906586	1.4315251	-1.0315728	-0.53106356	-2.1374803	-1.4821575	-0.3913867	-0.44504327
SRR6534697	0.4250916	-1.8963494	-0.1768645	1.3782276	-0.98247695	-0.54180837	-2.067483	-1.4105866	-0.3932163	-0.37020743
SRR6534698	-2.1547332	-1.7623171	0.89053994	1.2793256	-0.5725355	1.292506	-0.14467418	0.012772322	0.7159136	1.7268476
SRR6534699	-2.0917869	-1.756876	0.9027402	1.2524906	-0.5704994	1.2657292	-0.18383694	0.015124381	0.7227754	1.6598898
SRR6534700	0.45153117	-0.117526226	-0.46018398	1.3722936	-0.8444353	-0.10604411	2.4392593	0.9332163	-0.73031807	0.30537242
SRR6534701	0.47044367	-0.12643597	-0.4426669	1.3431977	-0.8406651	-0.10367656	2.4161348	0.9475466	-0.71440876	0.299299
SRR6534711	-0.15557605	-1.0801579	-1.1534498	-1.2588563	0.9258046	-0.6842266	-0.21737161	-0.3304091	-1.1746958	-0.14277196
SRR6534712	-0.14237416	-0.923651	-1.1415656	-1.2399995	0.86052954	-0.82518786	-0.27670002	-0.19719738	-1.0992206	-0.08031218
SRR6534718	1.5100126	0.12129694	-0.501443	0.060668588	1.8056092	-0.15890887	0.17416522	0.46050322	1.4637458	-3.237077
SRR6534720	-0.78421694	2.146039	-0.11150819	-1.1720805	0.94832003	0.76818985	-0.15525955	1.087081	1.0330946	-0.6613755
SRR6534721	-0.7431825	2.1062264	-0.069015265	-1.1979946	0.86360526	0.68657213	-0.17021388	1.0401545	1.0188556	-0.60300034
SRR6534722	1.030725	1.5189599	-0.51074076	-0.88049155	-0.23753634	0.14128047	-0.12090486	0.7192153	-0.0005851388	0.35473764
SRR6534723	1.0409557	1.4945264	-0.47862363	-0.8945819	-0.25547338	0.10633689	-0.1397335	0.8252263	0.11121875	0.28684354
SRR6534728	1.3852441	0.42328537	0.07907349	-1.0172975	-0.73333186	1.1509328	0.74399316	0.060797274	0.17410952	-0.19357322
SRR6534729	1.4707353	0.09334682	-0.5408381	0.03249395	1.7837112	-0.16067114	0.14979985	0.41181928	1.4586542	-3.2672927
SRR6534730	1.4092944	0.39171922	0.14281404	-1.002987	-0.7149106	0.9997087	0.74514747	0.07146782	0.1071828	-0.15189289
SRR6534731	0.5266932	0.13579196	0.16280162	-1.2112159	0.030805469	-0.053050756	0.0654517	0.3528906	-0.5968274	0.3073508
SRR6534732	0.5707317	0.137068	0.020734072	-1.2162745	-0.027063012	-0.10458535	0.06220539	0.47335267	-0.6526656	0.35420454
SRR6534734	0.46498433	0.73375154	1.1404655	0.8875501	-0.5129907	1.2413964	-0.1354621	0.6059365	-0.49852484	-0.23901735
SRR6534735	0.22785923	1.2855622	-0.45081997	0.6615579	0.42022443	0.3376103	-1.554771	0.22267085	-1.867834	0.7817898
SRR6534736	0.28008908	1.27221	-0.36797225	0.65279865	0.4492495	0.30110866	-1.5269699	0.22949034	-1.8745891	0.7614054
SRR6534737	0.093979955	0.80625653	-0.5006844	1.003553	-0.45550972	-0.3359415	2.0757492	0.73344445	-0.43442124	-0.2810517
SRR6534738	0.09727538	0.8124569	-0.484069	0.9690186	-0.4880724	-0.2647206	2.0102704	0.79116696	-0.43270323	-0.2952791
SRR6534739	1.8789623	0.396806	0.0012209415	-0.9154417	0.07696241	0.24964714	-0.32681346	0.60539615	0.052194953	0.31847644
SRR6534740	1.5379307	0.82072	-0.17770243	-0.11680472	1.3742688	0.17995363	-0.97624	1.6801106	1.0827985	-2.1108482
SRR6534741	1.8721938	0.32956064	0.07571602	-0.9371566	0.13358277	0.2239061	-0.3049124	0.6295825	-0.06394726	0.2761075
SRR6534742	0.7050562	0.99445283	-0.7102492	-0.9299832	0.74462044	-0.81713706	0.6925392	0.51747763	0.5308576	-0.54724216
SRR6534743	0.68327516	0.9569088	-0.6806065	-0.9297413	0.7344954	-0.72549397	0.6924671	0.5092702	0.5060497	-0.4903401
SRR6534744	-0.12749463	0.980883	0.016422272	0.20823872	-0.5759125	-0.24283516	-0.8142995	-0.6251847	-1.6025932	0.52932054
SRR6534745	-0.23089987	1.0219759	-0.037385345	0.32775378	-0.60718566	-0.19998503	-0.7860407	-0.7100263	-1.6051161	0.5203833
SRR6534746	0.666956	0.71782875	-0.770327	1.1632625	-0.10053849	-0.70214176	2.2621365	0.43476808	-0.70123804	0.08692463
SRR6534747	0.6419286	0.70931816	-0.7739552	1.1882874	-0.13303077	-0.7754939	2.2239869	0.4018736	-0.68795806	0.10770629
SRR6534748	0.0018529892	0.63492024	0.15925598	-1.3802584	0.6199932	1.1419795	-0.9475822	-0.25519234	1.6443305	-0.50254995
SRR6534749	0.02744335	0.6469007	0.14077091	-1.3689797	0.5561185	1.0935214	-0.9763097	-0.25446337	1.734504	-0.5426858
SRR6534750	0.6521187	-0.07569965	0.19813383	-1.2354851	-0.59028864	1.206161	-1.2248738	0.09047431	0.42494124	-0.36904407
SRR6534751	1.6038089	0.7331468	-0.16864723	-0.09327328	1.401401	0.1078251	-0.94709605	1.64238	1.0797608	-2.0797665
SRR6534752	0.678444	-0.08305914	0.26183406	-1.2390015	-0.5880068	1.0965819	-1.1474612	0.15896142	0.4601336	-0.36583233
SRR6534753	1.3428237	0.6649025	0.13908982	-0.9898653	-0.54686373	0.0414567	-0.51268	0.028977573	-0.28501052	0.08949306
SRR6534754	1.354691	0.7571973	0.10135543	-1.0089505	-0.59880817	0.14440131	-0.66753536	0.014353156	-0.10859114	0.17069118
SRR6534755	0.70865524	1.8102937	-0.101911545	-0.84052366	-0.0013693571	0.16934961	-0.28730267	0.93669146	-0.60646796	0.33096236
SRR6534756	0.6726501	1.7603272	-0.072399855	-0.8367944	-0.028623939	0.12944853	-0.24736789	0.97223264	-0.5584348	0.26729828
SRR6534757	-4.009846	0.82567376	-0.30567324	1.7328357	1.1087298	-0.61579895	-3.8269267	-1.8421128	0.13515204	-2.3195121
SRR6534758	-4.0349584	0.8313875	-0.30509335	1.7485157	1.0976233	-0.63191056	-3.7913456	-1.809053	0.15705854	-2.3018389
SRR6534759	1.8019047	-0.03685394	-0.9181235	0.7294847	-0.95835805	-1.0505345	2.5324175	-0.9786826	0.41825503	-0.19920856
SRR6534760	1.7742739	-0.031137548	-0.9060184	0.7122177	-0.9988467	-1.0649813	2.5377007	-0.96747965	0.397708	-0.2358784
SRR6534761	1.2675813	-0.3456941	0.16997069	-1.2813153	-0.7717576	0.8508279	-1.3887897	0.30332118	0.00878793	0.10155414
SRR6534763	1.1175845	-0.34368324	0.10525197	-1.2979145	-0.8222686	0.85997075	-1.4420166	0.27664322	0.005426049	0.044547662
SRR6534764	0.5809046	-1.3225342	1.0825725	1.8182594	-0.0066621304	-2.0557835	-0.2527923	-1.0282447	1.5172508	-1.0418186
SRR6534765	0.5647415	-1.2978959	1.0820146	1.7966806	-0.03774154	-2.0205796	-0.26013213	-0.9885563	1.482795	-1.022379
SRR6534766	1.2106185	-0.011683822	0.3237307	-0.82341933	2.022133	-0.0057171583	0.8352217	-0.6825047	-0.7622553	-0.99412894
SRR6534767	1.2733793	-0.08936596	0.27404043	-0.81023246	1.9719951	-0.046470106	0.8566279	-0.66294426	-0.7203946	-0.9952544
SRR6534768	1.2315122	-0.4229803	-1.3487937	0.7823212	-1.5699663	-1.1526393	2.6311958	-1.6212196	1.0142062	-1.1932076
SRR6534769	1.2153492	-0.42468885	-1.3480453	0.81722164	-1.5729162	-1.135067	2.6014283	-1.5550315	1.0047731	-1.1904303
SRR6534770	0.29597804	0.40980554	-0.5249587	-1.035887	0.43661702	-0.7107418	0.31043118	0.7713673	-0.4984271	-0.363528
SRR6534771	0.24648246	0.38615185	-0.5132561	-0.9767368	0.41022825	-0.8413674	0.23589203	0.7705897	-0.5080377	-0.4213513
SRR6534772	1.1559037	-0.14970082	0.22193041	-0.9689317	1.1702508	-0.57562137	0.94040805	0.92886746	-0.5463473	0.059748396
SRR6534774	1.0992413	-0.111917436	0.22160372	-0.97034717	1.1843734	-0.56931204	0.9282821	0.9102084	-0.5717603	0.025628544
SRR6534775	0.73500365	-0.15743122	0.14989084	-1.0962613	0.11784631	-0.44089717	0.03297031	0.2815991	-0.51794255	-0.11437787
SRR6534776	0.7869568	-0.17518072	0.1127125	-1.0716457	0.05620694	-0.41894802	0.1481442	0.3397578	-0.59624624	-0.06280249
SRR6534777	3.052688	0.18222225	-1.2165776	0.53951657	-1.2164415	-1.8334737	1.4931147	-1.7037835	1.4490409	-0.89791036
SRR6534778	3.0268655	0.14090294	-1.2168823	0.537068	-1.2580589	-1.7749984	1.4545467	-1.5833309	1.400089	-0.8935397
SRR6534779	0.64056593	-0.9214037	-0.47202647	-1.4350209	0.99913394	1.2329743	-0.6813681	-0.054669917	0.38849837	0.29016978
SRR6534780	0.6797299	-0.9235566	-0.46015334	-1.3984113	0.92007875	1.10959	-0.71432126	0.03275627	0.2480362	0.360645
SRR6534781	1.3669976	0.8469206	-0.9504607	1.1208174	-1.611357	-0.14799854	0.75354165	0.2953773	-0.43248773	0.75426424
SRR6534782	1.3298337	0.82156366	-0.95248485	1.1076845	-1.6172696	-0.11788118	0.74451387	0.3156386	-0.42716226	0.73968583
SRR6534783	0.9897664	-0.06375809	0.1444872	-1.1524733	-1.067304	-0.38095552	-0.22963917	0.64566696	0.079868495	-0.36553037
SRR6534785	1.0077163	-0.14830217	0.07814014	-1.1412576	-1.0783758	-0.40851724	-0.22116905	0.6551393	0.04632157	-0.3676253
SRR6534786	1.4231539	1.3441762	-0.8004632	-0.9319914	-0.25253808	1.9252105	0.71702254	0.15470153	-0.044296563	0.41584873
SRR6534787	1.3119755	1.3839215	-0.7842032	-0.95724833	-0.25807193	1.9963021	0.69710267	0.13388622	0.025139213	0.38382977
SRR6534788	1.1394715	1.1016423	0.14862037	-0.96790904	-0.23529279	0.69319123	-0.37334365	0.2935866	-0.16983515	0.40092403
SRR6534789	1.1766672	0.99281514	0.17069012	-0.9737085	-0.231713	0.6402382	-0.27244955	0.3215993	-0.19398373	0.36617142
SRR6534790	0.081976295	0.7600104	-1.0094788	0.3013395	-0.94120115	-0.64804864	1.5463278	0.56983197	-0.7440469	-0.006949067
SRR6534791	0.118080676	0.72903097	-1.0499179	0.32735276	-0.9301543	-0.64621013	1.50628	0.57340837	-0.7527864	0.004221171
SRR6534792	1.5944977	-0.36564994	0.30150062	-1.121557	-0.11062288	-0.059835315	0.2818286	-0.42015713	0.4897943	-0.50766397
SRR6534793	1.4775646	-0.38768548	0.21941549	-1.144106	-0.24536282	-0.12229878	0.28356123	-0.34142178	0.4384058	-0.4666729
SRR6534794	1.4237003	-0.27627808	-0.22679788	-1.1845698	-0.11751741	2.6869938	-1.0658801	-0.45120257	-0.6038173	0.7300993
SRR6534797	1.5026326	-0.27313066	-0.20522761	-1.1649808	-0.16012806	2.6239119	-1.0552409	-0.43745416	-0.5627137	0.71815675
SRR6534798	0.60492814	0.07295495	-0.030387282	-1.4770408	-0.6755502	0.79672116	0.55388993	-0.3560918	1.1815193	-0.2835778
SRR6534799	0.62497354	0.07163578	0.022620916	-1.4569532	-0.7044723	0.7927223	0.60262716	-0.3486759	1.1475255	-0.29384333
SRR6534800	2.2441704	-0.6260059	-0.09539902	-0.76122516	1.3517892	-0.050052762	0.055293098	-0.45075363	-0.15680742	0.421735
SRR6534801	2.2347448	-0.66960156	-0.14649028	-0.77496016	1.3199846	-0.08010763	0.012671307	-0.4839179	-0.13388807	0.41504222
SRR6534802	0.09057963	0.5851849	-0.69224834	0.51995015	-0.36376986	-0.54378796	1.8099544	0.42162073	-0.6200837	0.008244038
SRR6534803	0.117468536	0.46950555	-0.66715145	0.53609717	-0.36009124	-0.44288975	1.8356719	0.4436304	-0.7028152	0.010542497
SRR6534804	0.600267	0.68293536	0.15969408	0.90601206	0.16631168	0.2829228	-1.0190897	-0.09236878	-1.7011926	1.2521199
SRR6534805	0.55030733	0.6975321	0.058965743	0.8767351	0.17049056	0.29794794	-1.1594446	-0.15582436	-1.6995864	1.2832192
SRR6534806	-0.48182696	1.5488902	0.30518645	0.4330889	-0.08596581	0.09922117	-0.92043346	0.60351825	-1.6899602	1.4677107
SRR6534808	-0.42134815	1.5501763	0.3167655	0.39750123	-0.094810724	0.12498182	-0.92442137	0.6318433	-1.6896816	1.441697
SRR6534809	-0.17569363	0.49939644	-0.42315912	0.5843276	-0.7969158	-0.9954326	1.5939825	1.2115643	-0.93748116	-0.7282934
SRR6534810	-0.15540999	0.48723042	-0.38235378	0.5764251	-0.7991606	-0.9890196	1.5856528	1.2196772	-0.9323399	-0.68605727
SRR6534811	1.216017	0.015623674	-0.04503256	-0.97211576	-0.70894283	-0.6531002	-0.33094418	0.8235343	1.2546022	-1.0500563
SRR6534812	1.2702997	-0.064632766	-0.0973348	-0.9935212	-0.77730846	-0.6481963	-0.32436365	0.8090458	1.1662543	-0.89870983
SRR6534813	0.98635304	0.5668223	0.24940151	-1.0026364	0.3173628	-0.33422738	-0.2434704	0.41882783	0.19399291	-0.495565
SRR6534814	1.1269093	0.49607104	0.38168377	-0.9426815	0.4197322	-0.50398964	-0.19426703	0.2615959	0.27054363	-0.5179474
SRR6534815	0.2714241	0.6426751	-0.6729715	0.4258896	-1.988409	0.13311875	0.8456398	0.5968308	-0.65984035	0.5008093
SRR6534816	0.2439071	0.6345453	-0.69508815	0.39911854	-1.973587	0.16631836	0.8725488	0.5493642	-0.66248363	0.49614835
SRR6534817	0.04694903	0.7434675	0.89331245	1.2513818	0.7213459	-0.8275527	0.7329703	-0.47397548	-1.8314761	1.1003221
SRR6534819	0.047003448	0.7410506	0.9202687	1.2419931	0.662217	-0.8704958	0.70724237	-0.51164585	-1.8057358	1.1080116
SRR6534820	1.7804053	2.3762465	0.019031048	0.80286455	1.7535284	0.7796983	-1.7084382	0.051493526	-0.7612638	0.062013075
SRR6534821	1.8094826	2.3461328	0.055454075	0.83475804	1.7547815	0.88591427	-1.7107937	0.035214365	-0.6697403	0.04519789
SRR6534822	0.42551678	-0.20398803	-0.35773253	-1.3631556	0.9618919	0.2410953	0.2661132	1.2415454	-0.3472553	-0.07741739
SRR6534823	0.4246201	-0.20998868	-0.3502388	-1.3567948	0.92865753	0.2625857	0.30567718	1.2225068	-0.3747179	-0.091998704
SRR6534824	0.27713078	1.6154746	-0.0041321516	0.384786	0.042494535	-0.05644983	-0.25965607	-0.562344	-1.380413	1.4430441
SRR6534825	0.30178568	1.5805212	0.034142256	0.43111515	0.14047581	-0.045072734	-0.3019247	-0.58071715	-1.4253027	1.4377161
SRR6534826	0.6116771	1.2078147	-0.07377201	0.84001315	1.1094186	1.3313298	-1.3516707	-1.5601203	-1.1897165	2.3710554
SRR6534827	0.635629	1.2427129	-0.05229026	0.8730284	1.0835575	1.3006909	-1.3415902	-1.4694483	-1.202118	2.3564408
SRR6534831	0.30567628	0.73727274	0.31196144	-1.4006107	-0.50027704	0.12709558	0.06348431	1.1804595	0.45312887	0.655002
SRR6534832	0.32352123	0.71904206	0.31289974	-1.3995328	-0.43399128	0.101258814	0.016788393	1.1851643	0.46212107	0.62371373
SRR6534833	2.0892408	1.5554793	0.56056595	1.0600483	1.3317124	0.4428504	-2.0042048	0.0776065	0.8403118	0.37132305
SRR6534834	2.0661855	1.4565982	0.533547	1.0505023	1.4071345	0.4509781	-2.0140405	0.06036204	0.8187825	0.4004057
SRR6534835	2.4162958	-0.18861437	-0.1966176	-0.71872157	-0.23587406	-0.7584733	-0.25059158	0.046104252	0.65216094	0.0028697997
SRR6534836	2.3335733	-0.15156187	-0.18304187	-0.7405859	-0.21243837	-0.80562794	-0.24263382	0.09292817	0.6466436	-0.023311257
SRR6534851	0.4433763	0.3653661	0.6398018	1.2342387	-0.7922613	0.60914177	-0.7930048	-0.040853918	-2.2877078	-0.40666217
SRR6534855	1.032838	0.027341217	0.3774144	-0.81088287	0.82232904	0.42110032	-0.8077653	-0.14636248	0.23837513	-0.5746567
SRR6534856	0.99058276	-0.03059911	0.3936625	-0.8279366	0.83802354	0.2116633	-0.79156953	-0.22158664	0.2565555	-0.63133514
SRR6534859	1.23121	1.2936122	0.4128325	-0.39859822	0.5112066	-1.1978297	-0.54335254	0.45573032	-0.5263655	-0.9963118
SRR6534860	1.2565126	1.2992221	0.49057186	-0.40597883	0.4400357	-1.240375	-0.5037521	0.40964568	-0.4946073	-0.91202354
SRR6534861	1.0356703	-0.3676381	-0.20719558	-1.1508647	0.4429245	0.4407484	-0.6140869	0.49033642	-0.723476	0.36073452
SRR6534862	0.46449846	0.3331213	0.6644081	1.1943051	-0.77864957	0.65322465	-0.75645345	-0.028620481	-2.2863033	-0.36683393
SRR6534863	1.0766145	-0.38754576	-0.16302675	-1.1267636	0.47941303	0.39325273	-0.5915895	0.40626228	-0.7075784	0.25097215
SRR6534864	-0.33667427	0.71128726	-0.5439458	-1.474489	-0.69278675	2.0073166	-1.1526208	1.0295305	1.194516	0.20715323
SRR6534865	-0.270864	0.78138506	-0.52407205	-1.4356818	-0.710044	1.9181695	-1.17979	1.0716919	1.2095678	0.22732684
SRR6534873	1.2309881	1.2956855	0.915112	0.15506494	2.402844	0.1760847	-1.6751804	1.751723	1.7438002	-0.761881
SRR6534884	1.3327147	1.29384	0.86425006	0.18410277	2.2899294	0.2871346	-1.7353661	1.7291813	1.8132148	-0.7478893
SRR6534888	-0.66264874	0.8863324	-1.1296693	-0.3618535	0.4435482	2.4880152	0.9542583	-2.8625438	0.32404643	-2.1820242
SRR6534889	-0.62048465	0.97217	-1.1215682	-0.33837426	0.37610948	2.564094	0.9254734	-2.8817601	0.32751614	-2.089903
SRR6534897	-0.55532604	-2.3211884	0.85005754	1.4530965	-1.2965908	1.1601813	1.2402241	-2.0481102	0.5791127	0.60976344
SRR6534898	-0.51132137	-2.2651134	0.8507455	1.4037522	-1.2654345	1.1231596	1.2295206	-1.9310586	0.54267997	0.59863913
SRR6534905	0.4791897	-0.25686267	1.5958145	1.7518302	0.083486915	-1.8237514	0.39953148	-2.262633	0.5715973	-1.0242127
SRR6534908	0.49886003	-0.2811873	1.5993629	1.7275909	0.10994601	-1.7931619	0.45109206	-2.2620986	0.54881555	-1.0904408
SRR6534918	1.0391854	0.6611613	-0.9603338	-0.1260587	1.7370541	-0.95629275	-1.0174563	0.75920534	1.6205306	-2.6768327
SRR6534929	0.95755297	0.60298705	-0.9253254	-0.18865699	1.6847429	-1.0245413	-0.97247905	0.78280175	1.5038397	-2.501293
SRR6534933	-1.64307	-1.0722626	1.3678885	0.1023438	-1.0323868	1.9220483	0.016340643	-0.3024636	0.75055677	0.21971385
SRR6534934	-1.7624831	-1.0430768	1.3421068	0.12065631	-1.1094382	1.9257321	0.1188077	-0.34860808	0.86618215	0.26596546
SRR6534935	0.5172733	-0.7967569	0.51943743	1.3333927	-1.1714716	-1.7335913	-0.9504865	-0.24520391	0.9272128	-1.3256742
SRR6534936	0.51457703	-0.8155733	0.49604604	1.3830081	-1.2303975	-1.7212226	-0.9904241	-0.35202497	0.982722	-1.373571
SRR6534937	-0.6454157	-0.529998	-0.24266446	-1.0065718	1.1631868	0.12395817	-1.2263854	-1.1033599	-0.8004949	-1.545329
SRR6534938	-0.58239	-0.60060596	-0.31397307	-0.9536396	1.1489605	0.21137923	-1.1500862	-1.2371228	-0.8409974	-1.6074594
SRR6534939	0.1083805	1.0124235	-0.78045464	0.8041004	-1.1655823	-0.23919517	1.6195655	-0.033290446	-0.5115149	-0.9712191
SRR6534941	0.2831946	0.9803877	-0.8144703	0.87045944	-1.1510494	-0.1620431	1.6784034	-0.050702274	-0.49142206	-0.9625797
SRR6534942	-2.1004386	-0.7819415	-2.9824047	0.15049517	0.7566104	-0.009079397	0.5066552	0.8858069	1.3736656	-1.1844875
SRR6534943	-2.0955625	-0.7521454	-2.9079847	0.124103665	0.7549882	-0.03582388	0.51184237	0.8970231	1.3429546	-1.1661407
SRR6534944	-0.4874124	0.7441255	-0.84490275	-0.40682602	-1.2289747	-0.4335698	1.5901175	0.27605784	-0.6072893	-0.6078391
SRR6534945	-0.5209109	0.75818324	-0.88216865	-0.41325167	-1.2473739	-0.45683715	1.5830946	0.23186004	-0.63037795	-0.6430207
SRR6534946	-0.5604904	-0.91020966	1.1590002	-0.48897615	-1.2168875	-0.17950988	1.491339	-0.08456081	1.0803189	-0.74821454
SRR6534947	-0.48299438	-0.9479794	1.2172878	-0.54762447	-1.1793296	-0.22119942	1.4668384	-0.12072104	1.083123	-0.76867473
SRR6534948	0.4836923	0.04175943	0.7441064	-1.1937779	1.1820705	1.4020462	-0.6297134	-0.37191314	-0.2918012	-0.38667393
SRR6534949	0.2728226	0.12504461	0.6833174	-1.1633499	1.2479041	1.3123624	-0.7168171	-0.42274493	-0.20158386	-0.5072634
SRR6534950	1.0270151	0.6539926	-1.037243	-0.9837345	-0.19999865	0.31072325	0.22886199	0.63363236	-0.3542691	-0.4969824
SRR6534952	1.0119703	0.65637094	-0.9486463	-0.96195316	-0.23679423	0.25566536	0.22372086	0.68509614	-0.33320212	-0.55349153
SRR6534953	0.078060985	0.1758464	0.12860912	-1.2838807	0.54150474	0.0016050935	0.31655017	0.546544	-0.34374177	-0.8354385
SRR6534954	0.037789106	0.19728401	0.11702609	-1.2976886	0.5700877	0.06451154	0.29419428	0.5211356	-0.3193913	-0.8763721
SRR6534955	-1.8527572	-0.13357672	1.3565357	3.4010253	2.189997	0.8498574	-0.59200174	-1.4794488	-0.2729429	-1.7049149
SRR6534956	-1.8284645	-0.08367562	1.3852983	3.4094515	2.1559074	0.8493592	-0.6300849	-1.4880593	-0.21442908	-1.6789682
SRR6534957	1.4618827	-0.23303977	0.10468054	-0.79976493	1.2895331	0.54333717	0.18521424	0.008100688	-0.44883525	-0.3373173
SRR6534958	1.4582198	-0.28833288	0.052606463	-0.83047885	1.2980113	0.541642	0.13873634	-0.09676713	-0.59056926	-0.19199196
SRR6534959	-0.34611583	1.3071736	0.2796426	-1.1200109	0.29583454	1.165906	-0.58135575	-0.388292	0.4657907	-1.8253161
SRR6534960	-0.3483793	1.3092822	0.33887306	-1.044011	0.28450114	1.1197913	-0.6016235	-0.44147843	0.34944314	-1.8649188
SRR6534961	-0.09333509	-1.7071664	-2.0495286	0.5133977	-1.0987004	2.3892665	0.58692384	-0.012880743	-1.1181182	-2.2101758
SRR6534963	-0.08298141	-1.7391627	-2.1121593	0.5380784	-1.0876186	2.3374205	0.5515311	-0.07509798	-1.0954064	-2.2198753
SRR6534964	0.10563621	-0.089304924	0.25904733	1.0262427	-0.15825284	-0.43336654	0.03206846	-0.3645746	-2.3340979	-0.3135723
SRR6534965	0.07129747	-0.0552364	0.30543917	1.0561091	-0.24011144	-0.4599377	-0.0027358532	-0.45668155	-2.279864	-0.3585636
SRR6534966	0.34232962	-0.16422969	0.9092535	-1.2665544	0.9340193	-0.3740037	-0.63954747	0.43825704	-0.09937388	-0.86859256
SRR6534967	0.3280208	-0.16444013	0.90811485	-1.2549608	0.9293759	-0.4407587	-0.69403577	0.48989403	-0.09767282	-0.8994335
SRR6534968	0.24276552	0.08866896	-1.4147725	-0.6765204	-0.9614463	-2.237355	-0.025511026	-0.6852998	1.7011113	-2.852394
SRR6534969	0.21610433	0.11824411	-1.4102664	-0.71382904	-0.92594266	-2.3090909	-0.0035153031	-0.8024382	1.775228	-2.8591053
SRR6534970	0.47872376	-0.97787297	0.9808356	0.01922679	-0.95266473	0.13471335	0.07846284	1.112607	0.6953247	0.22108275
SRR6534971	0.4384326	-0.9922759	0.95668167	0.05592549	-0.9310102	0.13181442	0.05957502	1.1801379	0.7336822	0.2251378
SRR6534972	0.67367196	0.64462906	0.43916082	-1.0536801	0.7022029	0.14499116	0.3909064	0.67343545	-0.9079604	-0.5104256
SRR6534974	0.702577	0.6650902	0.49471962	-1.0244672	0.63465834	0.14537442	0.30670837	0.73325396	-0.89984304	-0.58280396
SRR6534975	-0.14049494	-1.2446856	-0.79206157	-1.2587163	1.1617093	0.020065904	-1.1674037	-0.16883725	-0.90389884	-0.7161581
SRR6534976	-0.1949144	-1.1259409	-0.77133346	-1.228249	1.204649	0.14106828	-1.0886927	-0.19961601	-0.8768377	-0.78531957
SRR6534977	-0.5893225	0.73117155	-0.5462892	0.5432668	-1.2337111	0.13904399	1.6112065	0.6530993	-0.3132993	-0.31541675
SRR6534978	-0.59369105	0.7718396	-0.497391	0.6023648	-1.215603	0.079111755	1.6720741	0.55532944	-0.23582721	-0.23180686
SRR6534979	-0.9896024	-2.051548	-1.371386	0.4874885	-1.0329704	1.5741694	0.9920005	0.20793533	-1.7433016	-1.2325997
SRR6534980	-0.953379	-2.0217142	-1.3806767	0.45796013	-1.0611492	1.5197964	0.96071917	0.22561824	-1.7217898	-1.2155787
SRR6534981	-0.77798873	-0.925266	-1.1236829	-1.1875972	-0.43957794	-0.33915114	-0.113362074	-0.597987	-1.6788043	-0.28349578
